dataset,backbone,variant,split,selected_depth,val_metric,test_metric,metric_name,source
tolokers,GT,BASE,9,5,0.8288153980467314,0.8410879431931871,roc_auc,results3/tolokers/base.csv
tolokers,GT-sep,BASE,0,3,0.829042822287304,0.8291386387729816,roc_auc,results3/tolokers/base.csv
tolokers,GT-sep,BASE,1,4,0.8321894233471689,0.8259959222295427,roc_auc,results3/tolokers/base.csv
tolokers,GT-sep,BASE,2,5,0.8154238441078113,0.8322372969587533,roc_auc,results3/tolokers/base.csv
tolokers,GT-sep,BASE,3,4,0.8253239267951918,0.8362771094463831,roc_auc,results3/tolokers/base.csv
tolokers,GT-sep,BASE,4,5,0.8264868453745983,0.838690151804766,roc_auc,results3/tolokers/base.csv
tolokers,GT-sep,BASE,5,3,0.8486474707030057,0.8191939896266291,roc_auc,results3/tolokers/base.csv
tolokers,GT-sep,BASE,6,5,0.8412673843768372,0.8372152135542488,roc_auc,results3/tolokers/base.csv
tolokers,GT-sep,BASE,7,3,0.8442293305309236,0.8126367503639899,roc_auc,results3/tolokers/base.csv
tolokers,GT-sep,BASE,8,5,0.835469763438057,0.8338871129981645,roc_auc,results3/tolokers/base.csv
tolokers,GT-sep,BASE,9,3,0.824345663121564,0.8362666032226318,roc_auc,results3/tolokers/base.csv
tolokers,ResNet,BASE,0,2,0.7366861776298729,0.7203771937673014,roc_auc,results3/tolokers/base.csv
tolokers,ResNet,BASE,1,2,0.7503217883284522,0.7293705212984879,roc_auc,results3/tolokers/base.csv
tolokers,ResNet,BASE,2,4,0.7321427844058933,0.7434190370063092,roc_auc,results3/tolokers/base.csv
tolokers,ResNet,BASE,3,1,0.7338752819042265,0.7333154388619116,roc_auc,results3/tolokers/base.csv
tolokers,ResNet,BASE,4,5,0.7526418550214593,0.7279779382857638,roc_auc,results3/tolokers/base.csv
tolokers,ResNet,BASE,5,4,0.7296485854212237,0.7149664885353374,roc_auc,results3/tolokers/base.csv
tolokers,ResNet,BASE,6,5,0.751900519885025,0.7416844933559997,roc_auc,results3/tolokers/base.csv
tolokers,ResNet,BASE,7,3,0.7550579829981711,0.7078225952948387,roc_auc,results3/tolokers/base.csv
tolokers,ResNet,BASE,8,1,0.7564540962839558,0.7307444642368144,roc_auc,results3/tolokers/base.csv
tolokers,ResNet,BASE,9,4,0.7385510564025695,0.741405231150479,roc_auc,results3/tolokers/base.csv
tolokers,TAG,BASE,0,3,0.8526182300555729,0.848994046021327,roc_auc,results3/tolokers/base.csv
tolokers,TAG,BASE,1,2,0.8505557976888266,0.8515375689004933,roc_auc,results3/tolokers/base.csv
tolokers,TAG,BASE,2,2,0.8432089764008315,0.8567100200906111,roc_auc,results3/tolokers/base.csv
tolokers,TAG,BASE,3,5,0.8443087592955416,0.8526790192745147,roc_auc,results3/tolokers/base.csv
tolokers,TAG,BASE,4,4,0.8384113432422414,0.859613804771317,roc_auc,results3/tolokers/base.csv
tolokers,TAG,BASE,5,5,0.8532808153057192,0.8294765324852439,roc_auc,results3/tolokers/base.csv
tolokers,TAG,BASE,6,5,0.8573377922062051,0.8437460178022878,roc_auc,results3/tolokers/base.csv
tolokers,TAG,BASE,7,2,0.8500656475345175,0.8416671411412878,roc_auc,results3/tolokers/base.csv
tolokers,TAG,BASE,8,5,0.8433311745002438,0.8478776750201313,roc_auc,results3/tolokers/base.csv
tolokers,TAG,BASE,9,5,0.8527302449800342,0.8491648568848978,roc_auc,results3/tolokers/base.csv
tolokers,GCN,ENS,0,3,0.8455191993580526,0.8380567281856905,roc_auc,results3/tolokers/ensemble.csv
tolokers,GCN,ENS,1,4,0.8463596507306768,0.8452873824997492,roc_auc,results3/tolokers/ensemble.csv
tolokers,GCN,ENS,2,3,0.838868228358377,0.8508021332378962,roc_auc,results3/tolokers/ensemble.csv
tolokers,GCN,ENS,3,3,0.8338560696474855,0.8450508230101212,roc_auc,results3/tolokers/ensemble.csv
tolokers,GCN,ENS,4,3,0.8251596382393156,0.8519408723283689,roc_auc,results3/tolokers/ensemble.csv
tolokers,GCN,ENS,5,5,0.8499000012219811,0.8259810101700246,roc_auc,results3/tolokers/ensemble.csv
tolokers,GCN,ENS,6,4,0.8528666995243778,0.8347187992267419,roc_auc,results3/tolokers/ensemble.csv
tolokers,GCN,ENS,7,5,0.8453793504220586,0.8304119253095609,roc_auc,results3/tolokers/ensemble.csv
tolokers,GCN,ENS,8,3,0.8369829832357786,0.8436924699522,roc_auc,results3/tolokers/ensemble.csv
tolokers,GCN,ENS,9,3,0.8349701089871271,0.8446742935072892,roc_auc,results3/tolokers/ensemble.csv
tolokers,SAGE,ENS,0,4,0.8351439018396244,0.8288959788953688,roc_auc,results3/tolokers/ensemble.csv
tolokers,SAGE,ENS,1,4,0.8270808639134076,0.8327544742956762,roc_auc,results3/tolokers/ensemble.csv
tolokers,SAGE,ENS,2,3,0.8143505374679738,0.8341806094423163,roc_auc,results3/tolokers/ensemble.csv
tolokers,SAGE,ENS,3,5,0.8307678521240066,0.836852579379604,roc_auc,results3/tolokers/ensemble.csv
tolokers,SAGE,ENS,4,5,0.8301371741553736,0.8331882796634754,roc_auc,results3/tolokers/ensemble.csv
tolokers,SAGE,ENS,5,5,0.8410202726646924,0.8268079516523918,roc_auc,results3/tolokers/ensemble.csv
tolokers,SAGE,ENS,6,5,0.8330665341496166,0.8319688798874275,roc_auc,results3/tolokers/ensemble.csv
tolokers,SAGE,ENS,7,2,0.8354317462515733,0.8225532699435241,roc_auc,results3/tolokers/ensemble.csv
tolokers,SAGE,ENS,8,2,0.825835122177733,0.8265347898348557,roc_auc,results3/tolokers/ensemble.csv
tolokers,SAGE,ENS,9,5,0.8313163858147015,0.8303505825192706,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT,ENS,0,3,0.8440331346935339,0.8442906468851419,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT,ENS,1,4,0.8491627393555272,0.845945546581207,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT,ENS,2,2,0.8276694514255767,0.8462248087867279,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT,ENS,3,2,0.8433562929984562,0.8484561951473446,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT,ENS,4,2,0.8446597393921866,0.8568543959395818,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT,ENS,5,3,0.8628699717179287,0.837354844657009,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT,ENS,6,3,0.854216309644553,0.8430742973030863,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT,ENS,7,3,0.8560194104892132,0.8358921071824613,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT,ENS,8,3,0.8437262816883432,0.8507085939554646,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT,ENS,9,2,0.8372022609363905,0.843923267964287,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT-sep,ENS,0,4,0.8409231930634928,0.8423066651483478,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT-sep,ENS,1,4,0.8469108999346919,0.8427014958151339,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT-sep,ENS,2,2,0.8272804541424477,0.842916365036372,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT-sep,ENS,3,4,0.8401384097139342,0.8518168311060139,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT-sep,ENS,4,5,0.8389591980546062,0.8485212659525146,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT-sep,ENS,5,5,0.8625651553477283,0.8352251314294701,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT-sep,ENS,6,3,0.8529793933271692,0.8452948385295083,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT-sep,ENS,7,3,0.8552936895543706,0.833418738765119,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT-sep,ENS,8,4,0.844911942691807,0.8469805790759405,roc_auc,results3/tolokers/ensemble.csv
tolokers,GAT-sep,ENS,9,5,0.8380128416624915,0.846212946921202,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT,ENS,0,5,0.8371934355180997,0.8400359651762742,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT,ENS,1,4,0.8358092026030911,0.8312327664039433,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT,ENS,2,5,0.8254780321761174,0.8412252019228424,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT,ENS,3,5,0.8353122636654814,0.8470680179703873,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT,ENS,4,5,0.8278812614645578,0.8399888566246146,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT,ENS,5,3,0.8561850568017498,0.8290081582521982,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT,ENS,6,5,0.8458837570212993,0.8380543558125854,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT,ENS,7,5,0.8489672223964677,0.8293328344571604,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT,ENS,8,5,0.8389483360013252,0.8395381057346359,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT,ENS,9,5,0.8319619991065962,0.8444770476291181,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT-sep,ENS,0,5,0.8314345106441333,0.8344500432449724,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT-sep,ENS,1,3,0.8344595924829161,0.8339013472367954,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT-sep,ENS,2,5,0.8226532194447047,0.8454148128265402,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT-sep,ENS,3,5,0.8358913468810294,0.8448786565047759,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT-sep,ENS,4,5,0.8316062668616405,0.8489232137386161,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT-sep,ENS,5,4,0.8523575407768269,0.8285241941387472,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT-sep,ENS,6,5,0.8454051477986013,0.8374094092384277,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT-sep,ENS,7,4,0.8438810659475987,0.8198446976783278,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT-sep,ENS,8,4,0.8375349113181237,0.8404348627683831,roc_auc,results3/tolokers/ensemble.csv
tolokers,GT-sep,ENS,9,3,0.8348356910777736,0.8457167820317817,roc_auc,results3/tolokers/ensemble.csv
tolokers,ResNet,ENS,0,1,0.7373616615682904,0.7217016557808633,roc_auc,results3/tolokers/ensemble.csv
tolokers,ResNet,ENS,1,2,0.7532878077525189,0.7363764779884445,roc_auc,results3/tolokers/ensemble.csv
tolokers,ResNet,ENS,2,2,0.7346318918030874,0.7416926272066459,roc_auc,results3/tolokers/ensemble.csv
tolokers,ResNet,ENS,3,1,0.7426450321720441,0.7400156983317472,roc_auc,results3/tolokers/ensemble.csv
tolokers,ResNet,ENS,4,5,0.7525821137284132,0.7380910259225819,roc_auc,results3/tolokers/ensemble.csv
tolokers,ResNet,ENS,5,5,0.7465261795850424,0.7276112371857961,roc_auc,results3/tolokers/ensemble.csv
tolokers,ResNet,ENS,6,3,0.7499059753512856,0.7407253768006313,roc_auc,results3/tolokers/ensemble.csv
tolokers,ResNet,ENS,7,2,0.7539507324418303,0.70855938659921,roc_auc,results3/tolokers/ensemble.csv
tolokers,ResNet,ENS,8,1,0.751569566699117,0.7292044551811273,roc_auc,results3/tolokers/ensemble.csv
tolokers,ResNet,ENS,9,1,0.7295280845176366,0.7408724639331505,roc_auc,results3/tolokers/ensemble.csv
tolokers,TAG,ENS,0,3,0.8526609993903672,0.8482674220302633,roc_auc,results3/tolokers/ensemble.csv
tolokers,TAG,ENS,1,5,0.854207484226262,0.8502727551250038,roc_auc,results3/tolokers/ensemble.csv
tolokers,TAG,ENS,2,2,0.842103762479481,0.8566673173747184,roc_auc,results3/tolokers/ensemble.csv
tolokers,TAG,ENS,3,5,0.8449889953822697,0.8529515032711636,roc_auc,results3/tolokers/ensemble.csv
tolokers,TAG,ENS,4,4,0.838207679743221,0.8591345854040762,roc_auc,results3/tolokers/ensemble.csv
tolokers,TAG,ENS,5,5,0.8558741305265788,0.8338267869392049,roc_auc,results3/tolokers/ensemble.csv
tolokers,TAG,ENS,6,4,0.8549881943058402,0.842513061608496,roc_auc,results3/tolokers/ensemble.csv
tolokers,TAG,ENS,7,5,0.8542251350628437,0.8411174284017797,roc_auc,results3/tolokers/ensemble.csv
tolokers,TAG,ENS,8,5,0.846100998086921,0.8471696911034653,roc_auc,results3/tolokers/ensemble.csv
tolokers,TAG,ENS,9,5,0.8542719776676183,0.8486802149505598,roc_auc,results3/tolokers/ensemble.csv
tolokers,GCN,GNNM,0,2,0.8348031049179303,0.8323494763155825,roc_auc,results3/tolokers/tabm.csv
tolokers,GCN,GNNM,1,2,0.8358492564245651,0.8348997774036205,roc_auc,results3/tolokers/tabm.csv
tolokers,GCN,GNNM,2,3,0.8288473053282446,0.8380455441410519,roc_auc,results3/tolokers/tabm.csv
tolokers,GCN,GNNM,3,2,0.8204875975717879,0.8313595189098472,roc_auc,results3/tolokers/tabm.csv
tolokers,GCN,GNNM,4,2,0.8208528341133644,0.8490194643045965,roc_auc,results3/tolokers/tabm.csv
tolokers,GCN,GNNM,5,2,0.8348336544427835,0.8256210872789288,roc_auc,results3/tolokers/tabm.csv
tolokers,GCN,GNNM,6,2,0.8425871238504894,0.8356894387371926,roc_auc,results3/tolokers/tabm.csv
tolokers,GCN,GNNM,7,2,0.8459896620407897,0.8282666222016164,roc_auc,results3/tolokers/tabm.csv
tolokers,GCN,GNNM,8,4,0.8319572469582857,0.8284753910348699,roc_auc,results3/tolokers/tabm.csv
tolokers,GCN,GNNM,9,2,0.8159058477221595,0.8273356352130662,roc_auc,results3/tolokers/tabm.csv
tolokers,SAGE,GNNM,0,3,0.8378342966616836,0.8365167191300034,roc_auc,results3/tolokers/tabm.csv
tolokers,SAGE,GNNM,1,4,0.8383414187742445,0.840051893967123,roc_auc,results3/tolokers/tabm.csv
tolokers,SAGE,GNNM,2,2,0.8157239083297012,0.8383634421371422,roc_auc,results3/tolokers/tabm.csv
tolokers,SAGE,GNNM,3,3,0.8309009122766999,0.8343914117382311,roc_auc,results3/tolokers/tabm.csv
tolokers,SAGE,GNNM,4,5,0.8324243152493722,0.8398702379693571,roc_auc,results3/tolokers/tabm.csv
tolokers,SAGE,GNNM,5,4,0.8478844114600094,0.8331137193658851,roc_auc,results3/tolokers/tabm.csv
tolokers,SAGE,GNNM,6,4,0.8403800903994385,0.8362710090583984,roc_auc,results3/tolokers/tabm.csv
tolokers,SAGE,GNNM,7,3,0.8358546874512056,0.824945299854404,roc_auc,results3/tolokers/tabm.csv
tolokers,SAGE,GNNM,8,2,0.8296986187541497,0.828490303094388,roc_auc,results3/tolokers/tabm.csv
tolokers,SAGE,GNNM,9,5,0.8301962365700896,0.8349767100743164,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT,GNNM,0,3,0.8378920013197395,0.8411143782077873,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT,GNNM,1,3,0.8439211197690727,0.8405263685881534,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT,GNNM,2,3,0.82660361244737,0.8394608341534967,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT,GNNM,3,2,0.8377134563189316,0.8515592591688831,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT,GNNM,4,3,0.8409815765998787,0.8513857370217635,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT,GNNM,5,3,0.8545258781630639,0.825530937100933,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT,GNNM,6,3,0.8458993712228906,0.8344625829313854,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT,GNNM,7,3,0.853407765553442,0.8328846159060161,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT,GNNM,8,3,0.8386638859810267,0.8413072182501918,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT,GNNM,9,2,0.8292254405580922,0.8387914860274002,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT-sep,GNNM,0,4,0.8498185358223727,0.8499531625766954,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT-sep,GNNM,1,3,0.8474105543856219,0.8426194794877844,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT-sep,GNNM,2,5,0.8332824174585782,0.8568855757003924,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT-sep,GNNM,3,4,0.8421988054456905,0.850779765148619,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT-sep,GNNM,4,5,0.8445714852092778,0.8558241081910587,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT-sep,GNNM,5,3,0.8663356455929256,0.838981614786256,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT-sep,GNNM,6,4,0.8512618311520973,0.8412923061906739,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT-sep,GNNM,7,4,0.8615488744876165,0.8407412378093914,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT-sep,GNNM,8,5,0.8474920197852301,0.8561460731124724,roc_auc,results3/tolokers/tabm.csv
tolokers,GAT-sep,GNNM,9,5,0.8416434829716948,0.8499606186064546,roc_auc,results3/tolokers/tabm.csv
tolokers,GT,GNNM,0,5,0.8469903286993099,0.8463430885315417,roc_auc,results3/tolokers/tabm.csv
tolokers,GT,GNNM,1,5,0.8338099059210411,0.8310212862871412,roc_auc,results3/tolokers/tabm.csv
tolokers,GT,GNNM,2,5,0.8301500728436447,0.8517266809280181,roc_auc,results3/tolokers/tabm.csv
tolokers,GT,GNNM,3,5,0.8418912735621696,0.850695715358608,roc_auc,results3/tolokers/tabm.csv
tolokers,GT,GNNM,4,2,0.8346340642137435,0.843364404642802,roc_auc,results3/tolokers/tabm.csv
tolokers,GT,GNNM,5,5,0.8586066158051021,0.8355315064704782,roc_auc,results3/tolokers/tabm.csv
tolokers,GT,GNNM,6,5,0.853526569261204,0.8382448234818847,roc_auc,results3/tolokers/tabm.csv
tolokers,GT,GNNM,7,3,0.8594701490409486,0.8373785683880607,roc_auc,results3/tolokers/tabm.csv
tolokers,GT,GNNM,8,5,0.8391540361353358,0.844609561612563,roc_auc,results3/tolokers/tabm.csv
tolokers,GT,GNNM,9,2,0.8344650235095566,0.8404053775597906,roc_auc,results3/tolokers/tabm.csv
tolokers,GT-sep,GNNM,0,5,0.8425864449721592,0.8487784989792018,roc_auc,results3/tolokers/tabm.csv
tolokers,GT-sep,GNNM,1,5,0.839246363588225,0.8364011506687381,roc_auc,results3/tolokers/tabm.csv
tolokers,GT-sep,GNNM,2,5,0.8298551002092304,0.8534524129067942,roc_auc,results3/tolokers/tabm.csv
tolokers,GT-sep,GNNM,3,4,0.8448009460848408,0.8505859083748837,roc_auc,results3/tolokers/tabm.csv
tolokers,GT-sep,GNNM,4,5,0.8388247801452529,0.856578522838497,roc_auc,results3/tolokers/tabm.csv
tolokers,GT-sep,GNNM,5,5,0.8578191169422235,0.8314381461327607,roc_auc,results3/tolokers/tabm.csv
tolokers,GT-sep,GNNM,6,4,0.8564647546737378,0.8433728774038918,roc_auc,results3/tolokers/tabm.csv
tolokers,GT-sep,GNNM,7,4,0.8566107135147025,0.8347594684799731,roc_auc,results3/tolokers/tabm.csv
tolokers,GT-sep,GNNM,8,5,0.841176414680608,0.8462471768760049,roc_auc,results3/tolokers/tabm.csv
tolokers,GT-sep,GNNM,9,2,0.8276837078705082,0.8405056950510942,roc_auc,results3/tolokers/tabm.csv
tolokers,ResNet,GNNM,0,2,0.7329618511111202,0.7151498390853214,roc_auc,results3/tolokers/tabm.csv
tolokers,ResNet,GNNM,1,5,0.7654838569521892,0.7365805020754876,roc_auc,results3/tolokers/tabm.csv
tolokers,ResNet,GNNM,2,5,0.7381399955737132,0.7497275160033512,roc_auc,results3/tolokers/tabm.csv
tolokers,ResNet,GNNM,3,1,0.7500838414737634,0.745861225662841,roc_auc,results3/tolokers/tabm.csv
tolokers,ResNet,GNNM,4,1,0.754066141757942,0.7406660674730025,roc_auc,results3/tolokers/tabm.csv
tolokers,ResNet,GNNM,5,1,0.7587812911994286,0.7371895241426243,roc_auc,results3/tolokers/tabm.csv
tolokers,ResNet,GNNM,6,2,0.750539368833239,0.7462028473899829,roc_auc,results3/tolokers/tabm.csv
tolokers,ResNet,GNNM,7,1,0.7629064953720864,0.7250195890236397,roc_auc,results3/tolokers/tabm.csv
tolokers,ResNet,GNNM,8,1,0.7541818905132185,0.7352418058232948,roc_auc,results3/tolokers/tabm.csv
tolokers,ResNet,GNNM,9,1,0.7470757315932324,0.748267489812352,roc_auc,results3/tolokers/tabm.csv
tolokers,TAG,GNNM,0,5,0.8564484615938162,0.854491173416407,roc_auc,results3/tolokers/tabm.csv
tolokers,TAG,GNNM,1,5,0.8565726963282186,0.8546792687126012,roc_auc,results3/tolokers/tabm.csv
tolokers,TAG,GNNM,2,1,0.8400039918045806,0.8548982048591623,roc_auc,results3/tolokers/tabm.csv
tolokers,TAG,GNNM,3,1,0.8424771455610183,0.8500341621727143,roc_auc,results3/tolokers/tabm.csv
tolokers,TAG,GNNM,4,5,0.8433909157932895,0.8652519189109316,roc_auc,results3/tolokers/tabm.csv
tolokers,TAG,GNNM,5,5,0.8602732621054189,0.836746839321203,roc_auc,results3/tolokers/tabm.csv
tolokers,TAG,GNNM,6,4,0.8571511006654366,0.8427001401733594,roc_auc,results3/tolokers/tabm.csv
tolokers,TAG,GNNM,7,5,0.8590030807498618,0.8430980210341378,roc_auc,results3/tolokers/tabm.csv
tolokers,TAG,GNNM,8,5,0.8496651093197776,0.851704312838741,roc_auc,results3/tolokers/tabm.csv
tolokers,TAG,GNNM,9,4,0.854806933791712,0.8505679461213733,roc_auc,results3/tolokers/tabm.csv
