dataset,model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_roc_auc
tolokers,GCN,5,6,988,0.8290525674819946,0.8210275173187256,0.8125850558280945,0.41389012336730957,,,,,0.8322203514365735
tolokers,GCN,5,7,989,0.832794725894928,0.814222514629364,0.8085033893585205,0.42441895604133606,,,,,0.8259261066781626
tolokers,GCN,5,8,575,0.8227589726448059,0.81252121925354,0.8108843564987183,0.4048961400985718,,,,,0.8408368105544847
tolokers,GCN,5,9,998,0.8304133415222168,0.8135420083999634,0.8098639845848083,0.40571120381355286,,,,,0.8312764858511668
tolokers,SAGE,1,0,988,0.8052390217781067,0.7900646328926086,0.7785714268684387,0.4254096746444702,,,,,0.7920282841099804
tolokers,SAGE,1,1,476,0.7878891229629517,0.7907451391220093,0.7891156673431396,0.4237874448299408,,,,,0.785197205208918
tolokers,SAGE,1,2,938,0.8003062009811401,0.7887036204338074,0.7993197441101074,0.40405505895614624,,,,,0.8108181569236692
tolokers,SAGE,1,3,965,0.7975846529006958,0.7887036204338074,0.8020408153533936,0.41444072127342224,,,,,0.8109310141013856
tolokers,SAGE,1,4,1000,0.8047286868095398,0.7866621017456055,0.789455771446228,0.4307960569858551,,,,,0.7992436874540776
tolokers,SAGE,1,5,996,0.8042184114456177,0.7944878935813904,0.7884353995323181,0.42783594131469727,,,,,0.7890892527431411
tolokers,SAGE,1,6,1000,0.8001360893249512,0.7883633375167847,0.7904762029647827,0.4177000820636749,,,,,0.8010880380881114
tolokers,SAGE,1,7,993,0.7965640425682068,0.7931268811225891,0.787074863910675,0.4375568926334381,,,,,0.7878271502512004
tolokers,SAGE,1,8,998,0.8065997958183289,0.7921061515808105,0.7908163666725159,0.4243181049823761,,,,,0.798178830840308
tolokers,SAGE,1,9,979,0.8052390217781067,0.7863218784332275,0.7911564707756042,0.41237565875053406,,,,,0.8079370792426842
tolokers,SAGE,2,0,940,0.8203776478767395,0.8050357103347778,0.8020408153533936,0.42071741819381714,,,,,0.825886454156262
tolokers,SAGE,2,1,947,0.8137438297271729,0.7958489060401917,0.809183657169342,0.43825873732566833,,,,,0.8233781779632295
tolokers,SAGE,2,2,803,0.806769847869873,0.7985709309577942,0.8081632852554321,0.42092958092689514,,,,,0.8250822196736156
tolokers,SAGE,2,3,993,0.8207178115844727,0.802653968334198,0.8122448921203613,0.4121323823928833,,,,,0.8324386097622477
tolokers,SAGE,2,4,991,0.8259908556938171,0.8043552041053772,0.8047618865966797,0.4280252754688263,,,,,0.830539355636352
tolokers,SAGE,2,5,988,0.8196972608566284,0.800952672958374,0.8003401756286621,0.42386719584465027,,,,,0.8232473585320027
tolokers,SAGE,2,6,987,0.8174859881401062,0.8023136854171753,0.8064625859260559,0.43934401869773865,,,,,0.8296798787513997
tolokers,SAGE,2,7,919,0.8251403570175171,0.8111602067947388,0.7979592084884644,0.4315071702003479,,,,,0.8199985630197192
tolokers,SAGE,2,8,810,0.815274715423584,0.8002721667289734,0.7993197441101074,0.4228442907333374,,,,,0.8254306196096294
tolokers,SAGE,2,9,900,0.8278619050979614,0.7961891293525696,0.7948979735374451,0.40617403388023376,,,,,0.8299764253895437
tolokers,SAGE,3,0,865,0.8268412947654724,0.8060564398765564,0.8085033893585205,0.4289897084236145,,,,,0.8298964425248557
tolokers,SAGE,3,1,952,0.8188467621803284,0.7982306480407715,0.8085033893585205,0.4418533444404602,,,,,0.826306364195874
tolokers,SAGE,3,2,571,0.8134036660194397,0.7934671640396118,0.8108843564987183,0.40332767367362976,,,,,0.8335732819273971
tolokers,SAGE,3,3,756,0.8212281465530396,0.8002721667289734,0.8088435530662537,0.4117850959300995,,,,,0.8342416133221628
tolokers,SAGE,3,4,989,0.8275216817855835,0.8080979585647583,0.807823121547699,0.451852947473526,,,,,0.8321708705118089
tolokers,SAGE,3,5,797,0.8188467621803284,0.8033344149589539,0.8003401756286621,0.44396066665649414,,,,,0.8234066464404914
tolokers,SAGE,3,6,966,0.8258207440376282,0.8063967227935791,0.8047618865966797,0.4329737424850464,,,,,0.8294595869630642
tolokers,SAGE,3,7,755,0.8210580348968506,0.8101394772529602,0.8020408153533936,0.428573340177536,,,,,0.8235455997223646
tolokers,SAGE,3,8,846,0.8219085335731506,0.802653968334198,0.8006802797317505,0.4504307508468628,,,,,0.8263816023143515
tolokers,SAGE,3,9,971,0.8314339518547058,0.8012929558753967,0.8034013509750366,0.4117901027202606,,,,,0.8306596688438274
tolokers,SAGE,4,0,795,0.8263310194015503,0.806736946105957,0.8037415146827698,0.42168566584587097,,,,,0.8300489522244726
tolokers,SAGE,4,1,738,0.8188467621803284,0.8002721667289734,0.8074830174446106,0.41949692368507385,,,,,0.8306376396649938
tolokers,SAGE,4,2,743,0.8145943284034729,0.7948281764984131,0.8098639845848083,0.43048107624053955,,,,,0.832782264952051
