dataset,model,num_layers,hidden_dim,lr,split,num_model_seeds,best_steps,individual_val_metrics,individual_val_accs,train_metric_name,train_metric,train_acc,train_loss,train_roc_auc,train_f1_macro,train_f1_weighted,train_prec_macro,train_rec_macro,val_metric_name,val_metric,val_acc,val_loss,val_roc_auc,val_f1_macro,val_f1_weighted,val_prec_macro,val_rec_macro,test_metric_name,test_metric,test_acc,test_loss,test_roc_auc,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro
questions,ResNet,1,512,3e-05,4,4,"[270, 330, 280, 350]","[0.7068, 0.7033, 0.6961, 0.7058]","[0.9711, 0.971, 0.9711, 0.9711]",roc_auc,0.7449473529258958,0.9717906713485718,0.12787571549415588,0.7449473529258958,,,,,roc_auc,0.7061914575504101,0.9710547924041748,0.13182012736797333,0.7061914575504101,,,,,roc_auc,0.7195111392282312,0.9713023900985718,0.12971433997154236,0.7195111392282312,,,,
questions,ResNet,2,512,3e-05,4,4,"[210, 210, 240, 210]","[0.715, 0.7118, 0.7004, 0.7116]","[0.9711, 0.971, 0.9711, 0.9708]",roc_auc,0.741379474568346,0.971586287021637,0.12823110818862915,0.741379474568346,,,,,roc_auc,0.7143617985441237,0.9710547924041748,0.13097381591796875,0.7143617985441237,,,,,roc_auc,0.7178332706085535,0.9713023900985718,0.12947475910186768,0.7178332706085535,,,,
questions,ResNet,3,512,3e-05,4,4,"[200, 190, 190, 200]","[0.7086, 0.7165, 0.7019, 0.7108]","[0.9711, 0.9712, 0.9712, 0.9708]",roc_auc,0.7378510237893193,0.971586287021637,0.12900123000144958,0.7378510237893193,,,,,roc_auc,0.7148814574926831,0.970973014831543,0.13144047558307648,0.7148814574926831,,,,,roc_auc,0.7123750603196886,0.9712206721305847,0.13027507066726685,0.7123750603196886,,,,
questions,ResNet,4,512,3e-05,4,4,"[220, 180, 180, 220]","[0.7097, 0.7139, 0.7015, 0.7099]","[0.971, 0.971, 0.9712, 0.9709]",roc_auc,0.7345372022005554,0.9715045094490051,0.12776075303554535,0.7345372022005554,,,,,roc_auc,0.7132850735154045,0.9710547924041748,0.1301306039094925,0.7132850735154045,,,,,roc_auc,0.7142795462574086,0.9711388945579529,0.1290489137172699,0.7142795462574086,,,,
questions,ResNet,5,512,3e-05,4,4,"[220, 180, 180, 210]","[0.7061, 0.7116, 0.6984, 0.7112]","[0.971, 0.9707, 0.9711, 0.9719]",roc_auc,0.7403890803502877,0.971545398235321,0.1256473958492279,0.7403890803502877,,,,,roc_auc,0.7126660085782403,0.9708912372589111,0.12853817641735077,0.7126660085782403,,,,,roc_auc,0.719136522214962,0.9708118438720703,0.127323180437088,0.719136522214962,,,,
questions,ResNet,1,512,3e-05,5,4,"[940, 910, 1110, 1070]","[0.7072, 0.71, 0.7041, 0.712]","[0.9722, 0.9723, 0.972, 0.9724]",roc_auc,0.8564118883096942,0.9748569130897522,0.10229022800922394,0.8564118883096942,,,,,roc_auc,0.7100394275785232,0.972281277179718,0.13283224403858185,0.7100394275785232,,,,,roc_auc,0.7077380059061343,0.9721199870109558,0.13479846715927124,0.7077380059061343,,,,
questions,ResNet,2,512,3e-05,5,4,"[860, 680, 690, 890]","[0.7049, 0.7062, 0.7021, 0.706]","[0.9702, 0.9699, 0.9715, 0.9695]",roc_auc,0.8373456234233296,0.9748569130897522,0.10381805896759033,0.8373456234233296,,,,,roc_auc,0.7059326094360645,0.9708095192909241,0.13327887654304504,0.7059326094360645,,,,,roc_auc,0.708283826935021,0.9708118438720703,0.134922057390213,0.708283826935021,,,,
questions,ResNet,3,512,3e-05,5,4,"[350, 450, 700, 860]","[0.6994, 0.7034, 0.7034, 0.7098]","[0.9714, 0.9718, 0.9668, 0.9674]",roc_auc,0.8201117018513067,0.9748160243034363,0.10672333091497421,0.8201117018513067,,,,,roc_auc,0.707771562498196,0.9713000655174255,0.13051758706569672,0.707771562498196,,,,,roc_auc,0.7140179492922105,0.9714659452438354,0.13097667694091797,0.7140179492922105,,,,
questions,ResNet,4,512,3e-05,5,4,"[300, 430, 530, 690]","[0.7005, 0.6988, 0.7023, 0.7028]","[0.9709, 0.9711, 0.9679, 0.9646]",roc_auc,0.8128223623065423,0.9739574790000916,0.10736069083213806,0.8128223623065423,,,,,roc_auc,0.704246286707191,0.9699100852012634,0.13068091869354248,0.704246286707191,,,,,roc_auc,0.7144274305082554,0.9704848527908325,0.13017642498016357,0.7144274305082554,,,,
questions,ResNet,5,512,3e-05,5,4,"[280, 470, 630, 610]","[0.6998, 0.704, 0.703, 0.703]","[0.9706, 0.9696, 0.9601, 0.9679]",roc_auc,0.8099247239203599,0.9733442664146423,0.10775844007730484,0.8099247239203599,,,,,roc_auc,0.7044965912174059,0.9686018228530884,0.13220614194869995,0.7044965912174059,,,,,roc_auc,0.7111707445469847,0.9691766500473022,0.13164810836315155,0.7111707445469847,,,,
questions,ResNet,1,512,3e-05,6,4,"[950, 970, 430, 1150]","[0.7153, 0.7089, 0.7106, 0.708]","[0.9719, 0.9709, 0.9712, 0.971]",roc_auc,0.8364903971044109,0.9740392565727234,0.10762567073106766,0.8364903971044109,,,,,roc_auc,0.7150345496423809,0.9721994996070862,0.12996302545070648,0.7150345496423809,,,,,roc_auc,0.7011722222350494,0.9722017645835876,0.1318439245223999,0.7011722222350494,,,,
