dataset,model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_roc_auc
questions,ResNet,4,7,347,0.9724448323249817,0.9720360040664673,0.9722017645835876,0.12420647591352463,,,,,0.7095123860275357
questions,ResNet,4,8,560,0.9726901054382324,0.9717906713485718,0.9708118438720703,0.12966899573802948,,,,,0.7028549395186894
questions,ResNet,4,9,775,0.9719133377075195,0.9638593792915344,0.962390661239624,0.15458902716636658,,,,,0.6960829721848311
questions,ResNet,5,0,438,0.9726083278656006,0.9699100852012634,0.9689313769340515,0.1350862681865692,,,,,0.7092468639534159
questions,ResNet,5,1,295,0.9712183475494385,0.9721177220344543,0.9714659452438354,0.12605105340480804,,,,,0.708277362049738
questions,ResNet,5,2,284,0.9724857211112976,0.9703189134597778,0.9707301259040833,0.12844708561897278,,,,,0.7049174688127007
questions,ResNet,5,4,218,0.9713818430900574,0.9708095192909241,0.970975399017334,0.12637868523597717,,,,,0.7080824919362101
questions,ResNet,5,3,664,0.9728127717971802,0.9676206111907959,0.9672961831092834,0.13811630010604858,,,,,0.6964189153307827
questions,ResNet,5,5,734,0.9705641865730286,0.9612428545951843,0.9618183374404907,0.15386302769184113,,,,,0.7035159740388678
questions,ResNet,5,6,714,0.9667620658874512,0.9565004110336304,0.9578121304512024,0.16182227432727814,,,,,0.697247690535177
questions,ResNet,5,7,322,0.9724039435386658,0.9720360040664673,0.9722835421562195,0.12406809628009796,,,,,0.7055715766700761
questions,ResNet,5,8,585,0.9726492166519165,0.9720360040664673,0.9707301259040833,0.12818793952465057,,,,,0.7046462899639583
questions,ResNet,5,9,837,0.9700735807418823,0.9612428545951843,0.9587932229042053,0.1666300892829895,,,,,0.6999078753847184
questions,GCN,1,0,926,0.9721994996070862,0.9714636206626892,0.9703212976455688,0.1290566772222519,,,,,0.7400179862344121
questions,GCN,1,1,1000,0.9713818430900574,0.972281277179718,0.9708118438720703,0.12345091998577118,,,,,0.7360535107790418
questions,GCN,1,2,889,0.972281277179718,0.9706459641456604,0.9711388945579529,0.1283344030380249,,,,,0.7260690726814728
questions,GCN,1,3,1000,0.971545398235321,0.9713000655174255,0.9715477228164673,0.12578554451465607,,,,,0.7289995128247162
questions,GCN,1,4,1000,0.972281277179718,0.971545398235321,0.9713023900985718,0.12599261105060577,,,,,0.7380310730093348
questions,GCN,1,5,989,0.9736713171005249,0.9699918031692505,0.9708118438720703,0.1296425610780716,,,,,0.7297314301942468
questions,GCN,1,6,866,0.9721994996070862,0.9710547924041748,0.9708118438720703,0.12906523048877716,,,,,0.7188023107347112
questions,GCN,1,7,622,0.9712591767311096,0.9708912372589111,0.9713841676712036,0.12284611910581589,,,,,0.7444311939950452
questions,GCN,1,8,1000,0.9716271758079529,0.970973014831543,0.9721199870109558,0.12565793097019196,,,,,0.727271772232856
questions,GCN,1,9,1000,0.9724039435386658,0.9710547924041748,0.9712206721305847,0.129392609000206,,,,,0.719196322403829
questions,GCN,2,0,752,0.9724448323249817,0.9719542264938354,0.9696672558784485,0.12494009733200073,,,,,0.7688860079102489
questions,GCN,2,1,975,0.9730989336967468,0.9697465300559998,0.9681955575942993,0.1242155209183693,,,,,0.7695420783220852
questions,GCN,2,2,624,0.9726901054382324,0.9699918031692505,0.9703212976455688,0.12452132999897003,,,,,0.7610100459699523
questions,GCN,2,3,941,0.9739574790000916,0.9699100852012634,0.9707301259040833,0.12367487698793411,,,,,0.7734965101163911
