model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss
GT,5,3,995,0.9998235106468201,0.8856133818626404,0.8798093795776367,0.6254366040229797,0.8496139484573938,0.8782757431807804,0.8500398520044443,0.850737955143384
GT-sep,5,3,931,0.9996470212936401,0.8711385726928711,0.8655135631561279,0.6787217259407043,0.8329156117660689,0.8643465828306816,0.8329917159773249,0.834425476376449
TAG,5,3,948,0.9998235106468201,0.8693733215332031,0.8635721802711487,0.7366319298744202,0.8361467391529867,0.8614314872281821,0.8376718541166177,0.8370946874389821
ResNet,5,3,459,0.7223545908927917,0.6554280519485474,0.6613130569458008,1.0786340236663818,0.5426453568098115,0.6377341270336684,0.6029316384690184,0.5604523485787865
GCN,5,3,495,0.9120113253593445,0.7265666127204895,0.7192022204399109,0.9149426221847534,0.6566747331540704,0.7191268775050266,0.6601639302963541,0.6585116994416098
SAGE,5,3,975,0.9989410042762756,0.8543689250946045,0.8505117893218994,0.8077483773231506,0.8118593990409664,0.8482259769250172,0.8107090177585001,0.8143560761325817
GAT,5,3,929,0.979436993598938,0.8172991871833801,0.8102717995643616,0.6833869814872742,0.7611496671896064,0.8088930105154063,0.7574073339335646,0.7697554318016951
GAT-sep,5,4,956,0.9999117851257324,0.8854368925094604,0.8856335878372192,0.6069355607032776,0.8587006140320612,0.8843556942489289,0.8477825903482914,0.8734666243685637
GT,5,4,835,0.9998235106468201,0.8732568025588989,0.8734557032585144,0.6098366379737854,0.8413842990323815,0.871216464870847,0.8359250414423536,0.8495353118001896
GT-sep,5,4,989,0.9998235106468201,0.8697263598442078,0.8656900525093079,0.7076128721237183,0.833264254313373,0.8637725280008278,0.8263229627016536,0.8430090677747082
TAG,5,4,999,0.9999117851257324,0.873080313205719,0.8632192015647888,0.7931104302406311,0.8343208711817476,0.860630997470661,0.8313099153593722,0.8410502248212417
ResNet,5,4,427,0.71811842918396,0.6596645712852478,0.6567242741584778,1.1024407148361206,0.5395774078252278,0.6340026914838826,0.56333200854662,0.5543420318573957
GCN,5,4,535,0.9348689913749695,0.725154459476471,0.7080832719802856,0.9587979912757874,0.6406908043528957,0.7108294756533545,0.6385467517323821,0.6511333111677859
SAGE,5,4,901,0.9994704723358154,0.8534862995147705,0.8439816236495972,0.8298138976097107,0.8054357820127166,0.8416110096986269,0.7972185603404163,0.818437852238311
GAT,5,4,987,0.9772306084632874,0.8091791272163391,0.7991527915000916,0.7372304797172546,0.74274239884162,0.7983362102777364,0.7344070415057112,0.7598108888776367
GAT-sep,5,5,983,0.9996470212936401,0.8857899308204651,0.890928328037262,0.5416085124015808,0.8594900601534614,0.8903493627147029,0.8596287779363081,0.8615843312407035
GT,5,5,933,0.9994704723358154,0.8746690154075623,0.8840451836585999,0.5623115301132202,0.8508004473704128,0.8831087899333933,0.853403806246369,0.8501924887342783
